OID_,OID1,ID,COMID,Latitude,Longitude,Year,LifeStage,Count,PresAbs,NEAR_FID,NEAR_DIST,pointid,grid_code,Ras_Lat,Ras_Long
169,,U513,20350845,33.445580000000000,-117.570110000000000,2005,BUMIcount,11,1.000000000000000,4222,64.866886964786588,4222,20350845,33.445026499999997,-117.570340239999993
170,,U514,20350845,33.443420000000003,-117.570530000000005,2005,BUMIcount,4,1.000000000000000,4264,27.677599925223500,4264,20350845,33.443222640000002,-117.570328439999997
171,,U515,20350897,33.420189999999998,-117.570300000000003,2005,BUMIcount,4,1.000000000000000,4677,46.948186206987423,4677,20350897,33.419772450000004,-117.570175070000005
172,,U516,20350869,33.421999999999997,-117.569190000000006,2005,BUMIcount,1,1.000000000000000,4639,104.665307420071059,4639,20350869,33.421576309999999,-117.570186870000001
173,,U517,20350845,33.439880000000002,-117.571179999999998,2005,BUMIcount,25,1.000000000000000,4341,85.262400269840825,4341,20350845,33.439614919999997,-117.570304829999998
174,,U518,20350845,33.441560000000003,-117.569580000000002,2005,BUMIcount,2,1.000000000000000,4311,71.212863280545719,4311,20350845,33.441418779999999,-117.570316640000001
175,,U519,20350897,33.420189999999998,-117.570300000000003,2005,BUMIcount,1,1.000000000000000,4677,46.948186206987423,4677,20350897,33.419772450000004,-117.570175070000005
176,,U520,20350845,33.439880000000002,-117.571179999999998,2005,BUMIcount,501,1.000000000000000,4341,85.262400269840825,4341,20350845,33.439614919999997,-117.570304829999998
177,,U521,20350845,33.445580000000000,-117.570110000000000,2005,BUMIcount,1,1.000000000000000,4222,64.866886964786588,4222,20350845,33.445026499999997,-117.570340239999993
178,,U522,20350801,33.451630000000002,-117.559089999999998,2005,BUMIcount,3,1.000000000000000,4094,89.785191933923414,4094,20350801,33.452290949999998,-117.559627939999999
179,,U523,20350801,33.452539999999999,-117.546070000000000,2005,BUMIcount,35,1.000000000000000,4100,64.602802514983935,4100,20350801,33.452348550000004,-117.546716470000007
180,,U524,20350801,33.454380000000000,-117.541219999999996,2005,BUMIcount,1,1.000000000000000,4063,89.627400955671064,4063,20350801,33.454180710000003,-117.540271910000001
181,,U525,20350801,33.457940000000001,-117.534949999999995,2005,BUMIcount,1,1.000000000000000,4000,98.809387130569505,4000,20350801,33.457807119999998,-117.535990179999999
182,,U526,20350801,33.459290000000003,-117.532830000000004,2005,BUMIcount,2,1.000000000000000,3966,102.780928058106852,3966,20350801,33.459620270000002,-117.533849180000004
183,,U527,22549111,33.361930000000001,-117.321929999999995,2005,BUMIcount,1,1.000000000000000,5869,106.861039603914620,5869,22549111,33.361133029999998,-117.322572410000006
184,,U528,22549111,33.366840000000003,-117.317300000000003,2005,BUMIcount,1,1.000000000000000,5766,98.452203231348420,5766,22549111,33.366555949999999,-117.318292650000004
185,,U529,22549155,33.294469999999997,-117.370549999999994,2005,BUMIcount,4,1.000000000000000,7115,91.782949336171939,7115,22549155,33.294255260000000,-117.369584450000005
186,,U530,22549155,33.297820000000002,-117.367469999999997,2005,BUMIcount,2,1.000000000000000,7039,6.056849165211231,7039,22549155,33.297869540000001,-117.367451489999993
187,,U531,22549155,33.299750000000003,-117.366159999999994,2005,BUMIcount,4,1.000000000000000,6998,78.277387728085742,6998,22549155,33.299679820000001,-117.365310840000006
188,,U532,22549121,33.237679999999997,-117.392110000000002,2005,BUMIcount,6,1.000000000000000,8406,103.420396916317870,8406,22549121,33.238260120000000,-117.392962749999995
189,,U533,22549121,33.238669999999999,-117.385130000000004,2005,BUMIcount,7,1.000000000000000,8410,80.860110464266072,8410,22549121,33.238286950000003,-117.384375930000004
190,,U534,22549121,33.246299999999998,-117.380889999999994,2005,BUMIcount,9,1.000000000000000,8241,133.693794097663869,8241,22549121,33.247319970000000,-117.380121560000006
191,,U535,22549121,33.248429999999999,-117.380229999999997,2005,BUMIcount,8,1.000000000000000,8215,77.906430504271484,8215,22549121,33.249123930000003,-117.380129370000006
192,,U536,20351619,33.396079999999998,-117.589889999999997,2005,BUMIcount,4,1.000000000000000,5216,49.757491103623749,5216,20351619,33.396231759999999,-117.589376560000005
193,,U537,20350973,33.399169999999998,-117.586799999999997,2005,BUMIcount,6,1.000000000000000,5144,87.224774223073311,5144,20350975,33.399849680000003,-117.587250319999995
194,,U538,20350963,33.407969999999999,-117.580219999999997,2005,BUMIcount,5,1.000000000000000,4962,113.236681000657896,4962,20350963,33.407095509999998,-117.580846510000001
195,,U539,20350933,33.409649999999999,-117.578900000000004,2005,BUMIcount,200,1.000000000000000,4916,83.278954720279131,4916,20350933,33.408909430000001,-117.578707679999994
196,,U540,20350933,33.416190000000000,-117.578599999999994,2005,BUMIcount,1,1.000000000000000,4773,16.953772657499343,4773,20350933,33.416124879999998,-117.578755540000003
197,,U541,20350907,33.419559999999997,-117.575890000000001,2005,BUMIcount,100,1.000000000000000,4674,72.797526503437368,4674,20350907,33.419742620000001,-117.576628380000002
198,,U542,22549113,33.366219999999998,-117.323539999999994,2005,BUMIcount,3,1.000000000000000,5765,94.404912768806497,5765,22549113,33.366544849999997,-117.322592380000003
199,,U543,22549113,33.370089999999998,-117.322119999999998,2005,BUMIcount,7,1.000000000000000,5712,46.897850456754824,5712,22549113,33.370152730000001,-117.322605690000003
200,,U544,22549113,33.377220000000001,-117.324219999999997,2005,BUMIcount,50,1.000000000000000,5619,55.886195238726231,5619,22549113,33.377362880000000,-117.324782459999994
201,,U545,22549113,33.382750000000001,-117.320589999999996,2005,BUMIcount,1,1.000000000000000,5516,8.383665322577523,5516,22549113,33.382785869999999,-117.320502059999995
202,,U546,20350971,33.402410000000003,-117.494240000000005,2005,BUMIcount,17,1.000000000000000,5112,64.509583436987540,5112,20350971,33.402056770000002,-117.494783589999997
203,,U547,20350773,33.468460000000000,-117.479640000000003,2006,BUMIcount,10,1.000000000000000,3735,62.477567486308637,3735,20350773,33.468859660000000,-117.480096130000007
204,,U548,22549155,33.296430000000001,-117.369439999999997,2006,BUMIcount,1,1.000000000000000,7084,43.352674609374937,7084,22549155,33.296059219999997,-117.369592049999994
205,,U549,22549155,33.299750000000003,-117.366159999999994,2006,BUMIcount,12,1.000000000000000,6998,78.277387728085742,6998,22549155,33.299679820000001,-117.365310840000006
206,,U550,20350895,33.417470000000002,-117.558300000000003,2006,BUMIcount,10,1.000000000000000,4731,114.338042362022989,4731,20350895,33.418027230000000,-117.557256920000000
207,,U551,22549111,33.361930000000001,-117.321929999999995,2007,BUMIcount,1,1.000000000000000,5869,106.861039603914620,5869,22549111,33.361133029999998,-117.322572410000006
208,,U552,22549155,33.294469999999997,-117.370549999999994,2008,BUMIcount,4,1.000000000000000,7115,91.782949336171939,7115,22549155,33.294255260000000,-117.369584450000005
209,,U553,22549155,33.296430000000001,-117.369439999999997,2008,BUMIcount,22,1.000000000000000,7084,43.352674609374937,7084,22549155,33.296059219999997,-117.369592049999994
210,,U554,22549155,33.297820000000002,-117.367469999999997,2008,BUMIcount,11,1.000000000000000,7039,6.056849165211231,7039,22549155,33.297869540000001,-117.367451489999993
211,,U555,22549155,33.299750000000003,-117.366159999999994,2008,BUMIcount,3,1.000000000000000,6998,78.277387728085742,6998,22549155,33.299679820000001,-117.365310840000006
212,,U556,22549113,33.384869999999999,-117.319810000000004,2009,BUMIcount,1,1.000000000000000,5483,72.807116068849965,5483,22549113,33.384589800000001,-117.320508669999995
213,,U557,22548471,33.410910000000001,-117.321500000000000,2009,BUMIcount,2,1.000000000000000,4892,116.154761762419284,4892,22548471,33.411648780000000,-117.320608019999995
214,,U558,20344355,33.288611099999997,-116.655276999999998,2005,BUMIcount,1,1.000000000000000,7270,97.596893521189003,7270,20344355,33.288912009999997,-116.654282230000007
215,,U559,20344355,33.288611099999997,-116.655276999999998,2005,BUMIcount,1,1.000000000000000,7270,97.596893521189003,7270,20344355,33.288912009999997,-116.654282230000007
216,,U560,20329730,33.111750000000001,-116.892489999999995,2003,BUMIcount,1,1.000000000000000,10078,98.737005435826745,10078,20329728,33.112553100000000,-116.892923490000001
217,,U562,20332758,32.908866670000002,-116.578056700000005,2006,BUMIcount,0,0.000000000000000,12972,114.854346711285586,12972,20332758,32.908029300000003,-116.578775859999993
218,,U563,20332758,32.905439999999999,-116.583460000000002,2006,BUMIcount,0,0.000000000000000,12991,96.221511336770448,12991,20332758,32.906239579999998,-116.583061700000002
219,,U564,20328610,33.084166670000002,-117.018050000000002,2008,BUMIcount,0,0.000000000000000,10508,87.422542346775145,10508,20328610,33.083733150000000,-117.017251889999997
220,,U565,20329810,33.084650000000003,-116.995120000000000,2008,BUMIcount,0,0.000000000000000,10516,120.982482184558094,10516,20329810,33.083734270000001,-116.995821980000002
221,,U566,20332758,32.911169999999998,-116.574280000000002,2008,BUMIcount,0,0.000000000000000,12931,54.514437537896185,12931,20332758,32.911622919999999,-116.574481219999996
222,,U567,20332700,32.918548999999999,-116.565230000000000,2008,BUMIcount,0,0.000000000000000,12858,69.447471087373827,12858,20332700,32.918809699999997,-116.565890899999999
223,,U568,20332700,32.923836670000000,-116.559578299999998,2008,BUMIcount,1,1.000000000000000,12796,42.242157687325772,12796,20332676,32.924199379999997,-116.559447250000005
224,,U569,20332700,32.920008330000002,-116.565181699999997,2003,BUMIcount,5,1.000000000000000,12858,148.529285053743706,12858,20332700,32.918809699999997,-116.565890899999999
225,,U570,20350845,33.449610000000000,-117.571280000000002,2003,BUMIcount,1,1.000000000000000,4130,124.118267439247489,4130,20350845,33.450438069999997,-117.570375659999996
226,,U572,20332896,32.872303330000001,-116.614216700000000,2003,BUMIcount,1,1.000000000000000,13644,102.042579755445630,13644,20332896,32.872058580000001,-116.613151830000007
227,,U573,22549111,33.362625000000001,-117.321263299999998,2004,BUMIcount,6,1.000000000000000,5838,84.415283450742251,5838,22549111,33.362942539999999,-117.320429290000007
228,,U574,22549111,33.362800000000000,-117.321719999999999,2004,BUMIcount,2,1.000000000000000,5837,82.546068366187797,5837,22549113,33.362936970000000,-117.322579059999995
229,,U575,20343137,33.322685000000000,-116.687094999999999,2010,BUMIcount,0,0.000000000000000,6607,92.798592374972870,6607,20343137,33.323272680000002,-116.686378939999997
230,,U576,20343137,33.326459999999997,-116.686297499999995,2010,BUMIcount,0,0.000000000000000,6540,47.758107883058578,6540,20343137,33.326880590000002,-116.686366010000000
231,,U577,20343137,33.329063750000003,-116.685281000000003,2010,BUMIcount,2,1.000000000000000,6495,107.136457729383523,6495,20343137,33.328679100000002,-116.684210609999994
232,,U578,20343137,33.334306130000002,-116.682100100000000,2010,BUMIcount,1,1.000000000000000,6388,24.308183822522604,6388,20343137,33.334085479999999,-116.682042019999997
233,,U579,20343137,33.339787500000000,-116.678333499999994,2010,BUMIcount,0,0.000000000000000,6275,64.600523268212285,6275,20343137,33.339486250000000,-116.677723959999994
234,,U580,20343021,33.343160750000003,-116.672077000000002,2010,BUMIcount,0,0.000000000000000,6209,75.167332810084332,6209,20343021,33.343077240000000,-116.671262810000002
235,,U581,20343009,33.347811499999999,-116.669326499999997,2010,BUMIcount,0,0.000000000000000,6113,77.809235235549110,6113,20343009,33.348483369999997,-116.669093050000001
236,,U582,20343021,33.343164999999999,-116.671722799999998,2010,BUMIcount,0,0.000000000000000,6209,42.700994390674111,6209,20343021,33.343077240000000,-116.671262810000002
237,,U583,20343137,33.323380000000000,-116.685756999999995,2010,BUMIcount,0,0.000000000000000,6607,60.074263824768302,6607,20343137,33.323272680000002,-116.686378939999997
238,,U584,20343137,33.338342249999997,-116.679458800000006,2010,BUMIcount,0,0.000000000000000,6305,82.510784256192011,6305,20343137,33.337687860000003,-116.679879760000006
239,,U585,20343137,33.341589669999998,-116.676221699999999,2010,BUMIcount,0,0.000000000000000,6239,68.368655123965894,6239,20343137,33.341284600000002,-116.675568069999997
240,,U586,20343137,33.334275329999997,-116.682305999999997,2010,BUMIcount,0,0.000000000000000,6388,31.163426350584608,6388,20343137,33.334085479999999,-116.682042019999997
241,,U587,20343021,33.346017250000003,-116.670390999999995,2010,BUMIcount,0,0.000000000000000,6146,110.082693994159641,6146,20343009,33.346685129999997,-116.671249250000002
242,,U588,20343137,33.330625670000003,-116.685006000000001,2010,BUMIcount,1,1.000000000000000,6458,75.095296529377919,6458,20343137,33.330483049999998,-116.684204100000002
243,,U589,20343043,33.337802500000002,-116.716997500000005,2010,BUMIcount,0,0.000000000000000,6303,53.108696738782164,6303,20343043,33.337776650000002,-116.716415479999995
244,,U590,20343043,33.341164300000003,-116.720689800000002,2010,BUMIcount,0,0.000000000000000,6237,26.136500294614983,6237,20343043,33.341394299999997,-116.720702290000006
245,,U591,20343043,33.339226799999999,-116.718505199999996,2010,BUMIcount,0,0.000000000000000,6272,40.764167193226314,6272,20343043,33.339585489999997,-116.718558840000000
246,,U593,20343009,33.348828249999997,-116.668131000000002,2010,BUMIcount,1,1.000000000000000,6113,98.148462688548747,6113,20343009,33.348483369999997,-116.669093050000001
247,,U594,20343027,33.349479500000001,-116.665092799999996,2010,BUMIcount,1,1.000000000000000,6083,92.928537308065486,6083,20343003,33.350275779999997,-116.664787300000000
248,,U595,20342983,33.357759330000000,-116.666212299999998,2010,BUMIcount,0,0.000000000000000,5989,71.847137557742357,5989,20342983,33.357497340000002,-116.666909279999999
249,,U596,20343145,33.308452500000001,-116.694132499999995,2010,BUMIcount,0,0.000000000000000,6868,95.879449393385968,6868,20343145,33.308862419999997,-116.695024410000002
250,,U597,20343145,33.305234499999997,-116.695110000000000,2010,BUMIcount,0,0.000000000000000,6929,6.325887639903135,6929,20343145,33.305254499999997,-116.695036970000004
251,,U598,20342997,33.352364999999999,-116.665319999999994,2010,BUMIcount,0,0.000000000000000,6053,58.117929572028231,6053,20342997,33.352079730000000,-116.664780390000004
252,,U599,20343009,33.349032999999999,-116.667922000000004,2010,BUMIcount,0,0.000000000000000,6114,108.686528306221348,6114,20343009,33.348477619999997,-116.666943630000006
253,,U600,20342997,33.355556669999999,-116.665048700000000,2010,BUMIcount,0,0.000000000000000,6011,29.309750578015851,6011,20342997,33.355687609999997,-116.664766560000004
254,,U601,20343123,33.318961999999999,-116.696577000000005,2010,BUMIcount,0,0.000000000000000,6671,97.185767620216112,6671,20343123,33.319691429999999,-116.697135439999997
255,,U602,20343123,33.331327999999999,-116.707172999999997,2010,BUMIcount,0,0.000000000000000,6420,129.561771053968812,6420,20343123,33.332344859999999,-116.707836889999996
256,,U603,20343123,33.311585000000001,-116.691378000000000,2010,BUMIcount,0,0.000000000000000,6805,114.828922666243514,6805,20343123,33.312459720000000,-116.690714770000000
257,,U604,20343211,33.292786000000000,-116.759696000000005,2010,BUMIcount,0,0.000000000000000,7174,15.095432882936537,7174,20343211,33.292768140000000,-116.759522739999994
258,,U605,20343043,33.337474999999998,-116.716960000000000,2010,BUMIcount,0,0.000000000000000,6303,60.097641852635803,6303,20343043,33.337776650000002,-116.716415479999995
259,,U606,20343065,33.336007000000002,-116.716323000000003,2010,BUMIcount,0,0.000000000000000,6343,10.762047074214045,6343,20343065,33.335972689999998,-116.716421330000003
260,,U623,20343137,33.322483499999997,-116.687025000000006,2010,BUMIcount,0,0.000000000000000,6607,105.991342972100639,6607,20343137,33.323272680000002,-116.686378939999997
